dataset,seed,cell_x,cell_y,centroid_index,fitness,home_depth,bulk_depth,median_bulk_depth,centroid_to_home_euclidean,high_blowup_target,high_blowup_touch_count,any_disagreement_target,any_disagreement_touch_count,geodesic_assignment_count,log_geodesic_assignment_count
horseshoe,1005,21,16,541,29.07999999999992,208.8127882236258,208.8127882236258,208.8127882236258,43.75464582133178,False,0,False,0,0,0.0
open_robustness,1001,1,4,29,31.684999999999942,130.30143394643468,125.09911151365063,130.30143394643468,31.04422995336312,False,0,True,2,2,1.0986122886681098
open_robustness,1001,2,3,53,23.774999999999956,130.30143394643468,125.09306526147381,130.30143394643468,31.32851554168528,False,0,True,1,1,0.6931471805599453
open_robustness,1001,2,5,55,28.344999999999942,130.30143394643468,125.07963674749553,130.30143394643468,28.423558287976366,False,0,True,3,4,1.6094379124341003
open_robustness,1001,3,3,78,27.929999999999925,130.30143394643468,125.07520028693743,130.30143394643468,30.210799888744436,False,0,True,1,2,1.0986122886681098
open_robustness,1001,3,5,80,29.689999999999955,28.34005368490685,25.618154858576975,25.494243912668196,27.18667338278324,True,1,True,2,3,1.3862943611198906
open_robustness,1001,3,6,81,31.504999999999928,26.668149706508732,24.030235104533844,23.78052914189434,25.822303689490802,False,0,True,6,6,1.9459101490553132
open_robustness,1001,3,7,82,28.23499999999992,24.989391052802265,25.096881113318073,23.080137576715757,24.578663611916713,False,0,True,2,2,1.0986122886681098
open_robustness,1001,4,4,104,28.43499999999993,130.30143394643468,125.03022914449468,130.30143394643468,27.520789323958745,False,0,True,2,4,1.6094379124341003
open_robustness,1001,4,5,105,25.62999999999994,27.84220676147104,24.78889184261272,24.52347142073242,25.98897505325219,True,1,True,2,2,1.0986122886681098
open_robustness,1001,4,6,106,25.72999999999996,25.75035307141148,23.022897766832095,22.62039513755832,24.55815511248189,False,0,True,3,3,1.3862943611198906
open_robustness,1001,4,7,107,30.179999999999925,23.766080707456247,23.78301517830782,21.416069762247428,23.246985173225983,False,0,True,1,1,0.6931471805599453
open_robustness,1001,4,10,110,29.079999999999995,20.582573962791294,21.803287488920187,19.91123274840673,20.254367539433787,False,0,True,1,1,0.6931471805599453
open_robustness,1001,4,11,111,27.78999999999993,20.86881414014872,20.554645675933376,18.57256558294451,19.650227916214806,False,0,True,2,2,1.0986122886681098
open_robustness,1001,4,12,112,27.704999999999938,19.946058426454417,20.265585304633777,18.58863944926405,19.278658895297124,False,0,True,1,1,0.6931471805599453
open_robustness,1001,4,13,113,27.694999999999965,19.67500017321868,20.781651466392706,19.275617470735597,19.153200759887696,False,0,True,1,2,1.0986122886681098
open_robustness,1001,4,14,114,28.64999999999996,20.070226967380968,20.668481704063193,18.93643958742276,19.278658895297124,False,0,True,4,8,2.1972245773362196
open_robustness,1001,4,16,116,27.74499999999997,20.620586127692125,21.6504300989879,19.704266272902426,20.254367539433787,False,0,True,1,1,0.6931471805599453
open_robustness,1001,5,5,130,27.569999999999922,26.976590998291094,23.87846935863071,23.546931997158055,24.83613314989434,True,1,True,6,8,2.1972245773362196
open_robustness,1001,5,6,131,26.364999999999938,25.052579419795723,22.153014155191155,21.640854375345054,23.334730940155197,False,0,True,5,6,1.9459101490553132
open_robustness,1001,5,8,133,24.68999999999994,21.073108060752038,21.56601286813155,19.349045474212954,20.707281839625534,False,0,True,1,1,0.6931471805599453
open_robustness,1001,5,9,134,29.1099999999999,20.100504500368267,20.676305550571467,18.544455335900604,19.631536264688478,False,0,True,1,3,1.3862943611198906
open_robustness,1001,5,10,135,26.36999999999995,19.005418745922398,20.266732802190862,18.135338861498948,18.75222893266784,False,0,True,3,4,1.6094379124341003
open_robustness,1001,5,11,136,29.03999999999998,19.43919006351466,19.57577079572463,17.324396492366304,18.098014882298653,False,0,True,2,3,1.3862943611198906
open_robustness,1001,5,12,137,26.14999999999991,18.68933440722591,19.405202430674596,17.453997540302005,17.693879572381366,False,0,True,6,8,2.1972245773362196
open_robustness,1001,5,13,138,30.804999999999954,18.191165568050575,19.51518074575132,17.81461707960406,17.557100696563722,False,0,True,9,16,2.833213344056216
open_robustness,1001,5,14,139,28.864999999999952,18.601433224458873,19.420642692731086,17.65474165737522,17.693879572381366,True,1,True,4,8,2.1972245773362196
open_robustness,1001,5,15,140,27.749999999999964,18.405858966844328,19.76087108911965,17.614571834289354,18.098014882298653,False,0,True,8,15,2.772588722239781
open_robustness,1001,5,16,141,28.329999999999973,19.028827818472564,20.491342448683056,18.493788719717102,18.75222893266784,False,0,True,3,5,1.791759469228055
open_robustness,1001,5,17,142,26.884999999999934,19.710688699112936,21.886176620165035,19.609917254443992,19.631536264688478,False,0,False,0,0,0.0
open_robustness,1001,6,5,155,25.909999999999958,26.35859757849148,23.476427427731878,22.845674336540625,23.734684876447837,False,0,True,4,10,2.3978952727983707
open_robustness,1001,6,6,156,26.569999999999965,24.48987724952642,23.841079534538853,21.06790944550588,22.158777592512575,False,0,True,9,15,2.772588722239781
open_robustness,1001,6,7,157,28.294999999999924,22.31140311285597,22.04592149722181,19.50827048514016,20.696153302242077,False,0,True,8,13,2.6390573296152584
open_robustness,1001,6,8,158,25.999999999999947,20.226363677842443,20.66008500096115,17.887342369240127,19.372487644354987,False,0,True,2,3,1.3862943611198906
open_robustness,1001,6,9,159,24.504999999999956,18.40702245453436,19.589659127782614,17.270053831572653,18.21809464397361,False,0,False,0,0,0.0
open_robustness,1001,6,10,160,27.054999999999943,17.48058458423626,19.045356972157176,16.75950860516159,17.26695822338683,False,0,True,2,6,1.9459101490553132
open_robustness,1001,6,11,161,26.489999999999938,16.800193000824386,18.284959615536195,15.92098199829134,16.554150507498253,False,0,True,1,1,0.6931471805599453
open_robustness,1001,6,12,162,27.439999999999937,16.375036863397384,18.12628766094346,16.134571091666263,16.11133547124309,False,0,True,2,3,1.3862943611198906
open_robustness,1001,6,13,163,28.459999999999972,16.722185091477172,18.21540559866007,16.64084118540955,15.961000633239745,False,0,True,5,13,2.6390573296152584
open_robustness,1001,6,14,164,27.789999999999953,16.639489394659257,18.34210556485617,16.68029953401134,16.11133547124309,False,0,True,11,26,3.295836866004329
open_robustness,1001,6,15,165,30.05999999999996,16.98847311568509,18.890947841808362,16.74045764785768,16.554150507498253,False,0,True,11,20,3.044522437723423
open_robustness,1001,6,16,166,27.90499999999997,17.445761878573755,19.594870322795703,17.33874014176626,17.26695822338683,True,1,True,5,6,1.9459101490553132
open_robustness,1001,6,17,167,27.70999999999997,18.336255142011062,20.664525167341832,18.25081673919464,18.218094643973615,False,0,True,7,8,2.1972245773362196
open_robustness,1001,6,20,170,10.630999999999974,22.71884624400512,24.980288583408246,22.585840595584916,22.158777592512575,False,0,True,1,1,0.6931471805599453
open_robustness,1001,7,6,181,23.219999999999917,23.86568976599623,23.660254596357085,21.058269602512876,21.038256856586866,False,0,True,3,3,1.3862943611198906
open_robustness,1001,7,7,182,23.25499999999992,21.777786381870683,21.63914933524468,18.64881579858676,19.491731289939143,False,0,True,4,7,2.0794415416798357
open_robustness,1001,7,8,183,25.90499999999998,19.964008602718582,20.112128611577887,17.30149121372022,18.080102452695712,False,0,True,3,4,1.6094379124341003
open_robustness,1001,7,9,184,29.209999999999983,17.375611230294325,18.79011299655341,16.221961257677428,16.837333507003624,False,0,True,5,11,2.4849066497880004
open_robustness,1001,7,10,185,27.48999999999995,15.955575415644551,18.083456418154128,15.506652950491894,15.803312104032907,False,0,True,11,21,3.091042453358316
open_robustness,1001,7,11,186,29.404999999999987,15.247209527006811,17.505148465235553,14.822313596281234,15.021209212117098,False,0,True,4,8,2.1972245773362196
open_robustness,1001,7,12,187,28.385000000000005,14.88586954298706,17.3670439707896,15.006267246669793,14.531756873696406,False,0,False,0,4,1.6094379124341003
open_robustness,1001,7,13,188,26.304999999999957,14.62196014420332,17.202764809895296,15.257145831824394,14.364900569915772,True,1,True,3,5,1.791759469228055
open_robustness,1001,7,14,189,28.70999999999996,15.09152703264359,17.737950609621596,15.688410188962436,14.531756873696407,False,0,True,5,13,2.6390573296152584
open_robustness,1001,7,15,190,29.14499999999997,15.35362678073193,18.19400235850712,15.8410735414664,15.0212092121171,True,1,True,9,28,3.367295829986474
open_robustness,1001,7,16,191,29.184999999999985,15.887311571987532,18.84311678399881,16.27625081706223,15.803312104032909,False,0,True,16,37,3.6375861597263857
open_robustness,1001,7,17,192,27.754999999999963,17.03874551963718,19.650436130277754,16.852101133508604,16.837333507003628,False,0,True,8,10,2.3978952727983707
open_robustness,1001,7,18,193,21.53499999999998,18.384251624676075,20.567788439683298,18.17397685127759,18.080102452695716,False,0,False,0,1,0.6931471805599453
open_robustness,1001,7,19,194,17.27999999999996,19.979746993076166,22.595953288018915,19.843190068998084,19.491731289939143,False,0,True,1,1,0.6931471805599453
open_robustness,1001,7,20,195,14.679999999999941,21.469151852577774,23.72041653483702,21.35941038012684,21.038256856586866,False,0,True,5,5,1.791759469228055
open_robustness,1001,7,21,196,10.518999999999988,23.14861676607408,25.230756996055113,22.585439595526957,22.69211522431456,False,0,True,2,2,1.0986122886681098
open_robustness,1001,8,6,206,22.549999999999976,23.13338256616406,22.702083522312012,20.425969516307497,19.98249607925138,False,0,True,3,7,2.0794415416798357
open_robustness,1001,8,7,207,24.11499999999994,19.76151798963442,20.906111862722145,18.02686770339319,18.347192882639163,False,0,True,4,8,2.1972245773362196
open_robustness,1001,8,8,208,25.824999999999964,19.355046697404756,19.637505594683958,16.295509997443975,16.83989319127488,True,1,True,3,8,2.1972245773362196
open_robustness,1001,8,9,209,25.99499999999997,17.12515613896237,18.473272820347404,15.483119176965685,15.49799011548399,False,0,True,4,5,1.791759469228055
open_robustness,1001,8,10,210,27.759999999999998,14.490414694641695,17.27823550110545,14.482717139519005,14.367900732224088,False,0,True,8,18,2.9444389791664403
open_robustness,1001,8,11,211,28.709999999999987,13.760990198383572,16.75491535624143,14.117685664896696,13.502911692955857,False,0,True,10,20,3.044522437723423
open_robustness,1001,8,12,212,26.879999999999992,13.289672475087718,16.516313227338113,14.171201531178673,12.956228456993,False,0,True,3,4,1.6094379124341003
open_robustness,1001,8,13,213,25.609999999999978,13.034349901130403,16.514680609681644,14.317543471002674,12.768800506591797,False,0,True,7,10,2.3978952727983707
open_robustness,1001,8,14,214,25.96999999999996,13.172795430996366,16.705341697119508,14.520263330563001,12.956228456993001,False,0,True,10,26,3.295836866004329
open_robustness,1001,8,15,215,26.119999999999965,13.752925374070522,17.2229517067228,14.613484633451616,13.502911692955859,False,0,True,6,32,3.4965075614664802
open_robustness,1001,8,16,216,26.304999999999964,14.436102539485882,17.842945136548487,14.835813263558933,14.367900732224088,False,0,True,7,48,3.8918202981106265
open_robustness,1001,8,17,217,25.33499999999997,15.736915545937425,18.762986786672766,15.833553925458991,15.497990115483992,False,0,True,7,29,3.4011973816621555
open_robustness,1001,8,18,218,21.714999999999982,17.362485765703163,19.821397793896544,16.864580259429793,16.839893191274882,False,0,True,1,3,1.3862943611198906
open_robustness,1001,8,19,219,18.47000000000001,18.73037972883347,21.350812916623937,18.58863944926405,18.347192882639163,False,0,True,11,19,2.995732273553991
open_robustness,1001,8,20,220,14.289999999999957,20.430375995714382,22.742856850278667,20.08399122729356,19.98249607925138,False,0,True,4,6,1.9459101490553132
open_robustness,1001,8,21,221,11.58899999999999,21.89932596442668,24.36621901408645,21.725191999274152,21.71690565773911,True,1,True,5,6,1.9459101490553132
open_robustness,1001,8,22,222,10.02899999999998,23.74008187338038,26.28228041132627,23.740081873380376,23.52851487115789,False,0,False,0,0,0.0
open_robustness,1001,9,2,227,20.97499999999995,27.31192444687986,29.348797881601122,27.873461423189365,26.612808175132653,True,2,True,2,3,1.3862943611198906
open_robustness,1001,9,3,228,17.673,25.185863043592363,27.39671401649073,25.792168914374614,24.637130118190008,False,0,True,1,2,1.0986122886681098
open_robustness,1001,9,4,229,19.42999999999995,23.194299554682978,25.579624359043287,23.755836530992482,22.701937821696102,False,0,True,3,5,1.791759469228055
open_robustness,1001,9,6,231,20.267000000000003,19.687131950110714,21.775014477383344,19.640873768682702,19.002292450521722,False,0,True,4,6,1.9459101490553132
open_robustness,1001,9,7,232,26.584999999999994,18.516101211653723,20.287757520931756,17.568388295334454,17.27444515724378,False,0,True,1,2,1.0986122886681098
open_robustness,1001,9,8,233,12.418000000000005,17.746881312134818,19.365627918565792,16.099759726206273,15.66425777084264,False,0,True,1,1,0.6931471805599453
open_robustness,1001,9,9,234,24.314999999999973,17.85652125904803,18.752158572724973,15.325376236632472,14.211779143988183,False,0,True,7,10,2.3978952727983707
open_robustness,1001,9,10,235,25.46499999999998,13.265320852769705,16.811618766845363,13.732658567257811,12.970101783290042,False,0,True,6,11,2.4849066497880004
open_robustness,1001,9,11,236,27.179999999999982,12.150489479355103,16.436744985302536,13.603421284032887,12.004815409060736,False,0,True,10,34,3.5553480614894135
open_robustness,1001,9,12,237,26.429999999999943,11.723822827117644,16.07143702871798,13.444796547661742,11.386431602905857,False,0,True,7,10,2.3978952727983707
open_robustness,1001,9,13,238,24.639999999999986,11.73023681232987,15.972717864153669,13.636787144919815,11.172700443267821,False,0,True,8,15,2.772588722239781
open_robustness,1001,9,14,239,24.52499999999997,11.657062249190544,16.149871159286835,13.638185046267813,11.386431602905857,False,0,True,8,33,3.5263605246161616
open_robustness,1001,9,15,240,26.53499999999998,12.346761601091004,16.59483355134052,13.74140899795017,12.004815409060736,False,0,True,8,64,4.174387269895637
open_robustness,1001,9,16,241,25.784999999999975,13.182309932403633,17.217006400437338,13.944542429978556,12.970101783290042,False,0,True,10,73,4.30406509320417
open_robustness,1001,9,17,242,24.919999999999927,14.3751629390805,18.106257291456167,14.834333067514073,14.211779143988185,False,0,True,12,47,3.871201010907891
open_robustness,1001,9,18,243,21.679999999999975,15.979011275943213,19.170052905723438,15.979011275943215,15.664257770842644,False,0,True,10,39,3.6888794541139363
open_robustness,1001,9,19,244,19.53499999999999,17.617094686015644,20.52432709258192,17.659584844149123,17.27444515724378,False,0,True,5,18,2.9444389791664403
open_robustness,1001,9,20,245,16.86999999999997,19.184297671591853,22.112677609360112,19.243172899950892,19.002292450521722,False,0,True,12,46,3.8501476017100584
open_robustness,1001,9,21,246,13.794999999999945,21.027648715965395,23.858924795276142,21.027648715965398,20.81852444735215,False,0,True,5,16,2.833213344056216
open_robustness,1001,9,22,247,10.155999999999976,23.038457332435748,25.869043546405898,23.189768985740407,22.701937821696102,False,0,True,1,1,0.6931471805599453
open_robustness,1001,10,2,252,7.455999999999995,26.510154335495333,28.905914573165116,27.334914647680684,25.983140660985367,False,0,True,2,2,1.0986122886681098
open_robustness,1001,10,3,253,20.42000000000001,24.447389581797214,26.877674192236807,25.2070420318348,23.95558849418584,False,0,True,5,5,1.791759469228055
open_robustness,1001,10,4,254,25.58499999999995,22.470759495541287,24.96294091950548,23.13306186393655,21.96041940633875,False,0,True,8,9,2.302585092994046
open_robustness,1001,10,5,255,22.44499999999994,20.525415516672854,23.138158161391647,21.086952492982356,20.007323654280768,True,1,True,6,11,2.4849066497880004
open_robustness,1001,10,6,256,21.12500000000001,18.466783681292757,21.50359111847465,19.02832065760226,18.109918774453366,False,0,True,5,7,2.0794415416798357
